session,scan_idx,unit_id,readout_id,pref_tf,pref_sf,pref_ori,pref_dir,OSI,DSI,gOSI,gDSI,STII,curve_corr,rf_x,rf_y,rf_sigma_x,rf_sigma_y,rf_theta,SSI,resp
6,7,1457,1293,2.0,0.023966037660205768,70.1297919574618,250.1297919574618,0.54584354,0.3448954,0.23522849125287337,0.2617555987432078,0.24974173307418823,0.5981436154130763,-0.2988953286099897,-0.10926108699816217,18.915690298603092,15.108998791664739,3.1415926535897927,8.59441925241429,12.335476
9,6,4422,4113,4.5,0.02734375,8.674402170510689,188.6744021705107,0.6055179,0.68400556,0.2272924434479723,0.45190393617492297,0.590417742729187,0.6087409455504545,-0.06712595242400421,-0.065457959690019,16.777958974347385,16.08393981634719,3.1415926535897927,8.40033625572202,46.33167
4,7,3266,2842,2.0,0.02072908669489506,124.77120962049537,124.77120962049537,0.25127766,0.0076715252,0.12480634358804665,0.095458996171238,0.6232056617736816,-0.050719881046251206,-0.0955774808294666,0.06796491349265255,23.764544070757204,14.636430419224192,0.16261207122831584,8.429836101918385,17.689125
6,4,4361,4019,0.5,0.01171875,145.2431429322428,325.2431429322428,0.5114432,0.15629189,0.24438727177597228,0.13412530727268654,0.5757229924201965,0.6894949404692059,-0.23101611371799902,0.020186638824060577,22.43611808863901,20.798234005647394,3.1415926535897927,8.408211436117288,93.256096
5,6,1814,1677,2.0,0.0234375,12.158096799280202,192.1580967992802,0.41098416,0.51086384,0.11702701558627637,0.26116643079732876,0.3444675803184509,0.12477939308097592,-0.1673609017407266,-0.13457056542511148,21.204716594664543,13.976500927652365,0.10098319113185261,8.742050437864709,30.01757
9,4,4947,4610,1.5,0.03187076345605177,118.81262685615276,118.81262685615276,0.4708553,0.4857286,0.15438001803563595,0.2639986428488605,0.5273123383522034,-0.03561615577746728,-0.3119825355258441,-0.19130771850682815,21.60569443636879,12.659120169995983,0.3102100126234408,8.393560018658023,19.232658
7,3,1879,1739,2.0,0.03494125792114364,77.0298254545977,257.0298254545977,0.7726068,0.63925284,0.3835319605395927,0.4282421578164033,0.5916109681129456,0.763215157799449,-0.152784188091464,-0.04068191236431018,22.511295740994697,16.751795532752656,0.103400690098451,8.150365945539447,21.103289
9,4,2388,2214,2.0,0.01953125,165.9151621650028,345.9151621650028,0.6497826,0.7973699,0.2161450125043402,0.5389834107169507,0.5694407224655151,0.22161844252965732,-0.2603675403721609,-0.2530309851584941,13.186071409009182,19.559302264667622,-1.7177372243517717,8.544287464738268,29.356806
6,2,2357,2171,2.0,0.028211805555555556,163.75021887389715,343.75021887389715,0.8382755,0.42919633,0.433742290418602,0.299077955960404,0.6237354874610901,0.6926867346118457,-0.15509616840446572,0.04645810061795408,20.257046305692118,17.72614696969618,0.7559302079924943,8.060015722894398,2.9336097
6,7,3795,3449,2.0,0.028556916926381914,130.5591444368295,310.5591444368295,0.6572662,0.3156722,0.3337876157062439,0.1637532158485839,0.5504686832427979,0.7849383503885007,-0.14223906762828098,-0.007707667271915408,23.029056391511144,16.261168795807844,-3.1415926535897927,8.586147418496349,134.26274
4,7,3062,2666,4.5,0.02444466638945959,163.1321987858067,163.1321987858067,0.3262877,0.34913844,0.11603609368849252,0.21214118462190548,0.6201484799385071,-0.13679734399748703,-0.18261109072209414,0.02871935546225135,23.76812947666378,17.57629027727231,3.1415926535897927,8.462353204314088,67.817924
9,4,2555,2374,1.5,0.02734375,175.6589127058656,355.6589127058656,0.7447385,0.38362074,0.3361635213215427,0.28136929620034135,0.20781481266021729,0.007574867689277577,-0.08220173225642902,-0.10796604830158119,17.802988145466085,10.6885466412384,3.1415926535897927,8.758218535083875,5.368253
8,5,5486,5208,2.0,0.027243671573741694,135.82651495587075,135.82651495587075,0.5285025,0.21256518,0.28037388041020833,0.21470195034737058,0.6347931623458862,0.4585932971430863,-0.2377827499785059,0.007518769326301689,19.552020085388033,14.6023368461247,3.1415926535897927,8.405317818836728,5.001607
9,6,1732,1601,0.5,0.013888888888888888,87.36949908313386,267.36949908313386,0.7641689,0.13860898,0.43331757402562243,0.1556822842920271,0.5506041049957275,0.8600427049580411,-0.06988210093352698,0.21605348549270853,20.657519234138714,17.747296009875477,-3.1415926535897927,8.084193240276326,15.403256
6,4,8429,7837,0.5,0.01171875,12.157705338644092,192.1577053386441,0.4998942,0.30994424,0.20162375373629088,0.19499700601321812,0.49149924516677856,-0.08915854370205044,-0.16292146966406496,0.1063880493768865,20.35491632521538,16.55767019585217,-3.1415926535897927,7.82814490197725,1.4500715
5,6,7011,6427,1.5,0.034722222222222224,85.12141126309795,85.12141126309795,0.85478634,0.2384711,0.5200990805580251,0.20011752988986078,0.5522429943084717,0.9089466292137659,-0.15562885375913127,-0.09850520914556027,24.38579164573161,15.87807569392066,3.139965179995365,8.675675819554957,46.399418
8,5,10127,9523,1.5,0.020905546143736624,141.7752417466372,141.7752417466372,0.3626487,0.33338562,0.14330760024292025,0.1749936916550137,0.5399601459503174,0.47516655604578756,-0.3162418438963637,-0.17837223414073466,22.17695866841861,14.591075055331038,-3.1415926535897927,8.372578169483608,9.204342
6,6,7139,6612,0.5,0.015625,11.75952250502337,191.75952250502337,0.3327201,0.3574158,0.11355444000578124,0.2332942822998357,0.29540008306503296,0.812863034819676,-0.2449101274418548,0.049921811540723615,19.139951588311323,17.399220904824737,-3.1415926535897927,8.466826169691243,66.62851
5,6,7110,6520,2.0,0.028855503712837953,80.84173085085172,260.8417308508517,0.3771767,0.32041457,0.13683671591207594,0.13161349400010017,0.42973071336746216,0.6393670555683577,-0.19244134896710208,0.07326677665333259,19.94148308916611,17.14062340221061,-0.34451032554921707,8.648563759317659,19.541122
7,3,8791,8152,1.0,0.015625,158.08104858170108,158.08104858170108,0.28424498,0.45125192,0.10946889949507535,0.23091501284821336,0.655465304851532,-0.10392194941568816,-0.22094774708759024,-0.05921930672888409,19.544368605886525,14.673039739696625,-0.12296372444259583,7.775312166306164,3.7144387
6,7,8345,7637,2.0,0.028051091375098133,29.62023787631508,29.62023787631508,0.3663458,0.30746773,0.12527328539998087,0.1971063457671046,0.43359023332595825,0.3109363026876441,-0.28382778734357905,-0.08301422888548216,21.39131151921462,18.57480806563672,3.1415926535897927,8.507186695391232,8.861681
4,7,5490,4878,0.5,0.02225000975343107,3.573153412986642,183.57315341298664,0.20293576,0.36672083,0.07496619446681053,0.20507882743799968,0.3467593193054199,-0.5023448152065885,-0.18292571874255004,-0.057073303367391914,22.989749703263236,16.180631406108912,3.1415926535897927,8.160937971612169,10.010265
5,6,5068,4655,2.0,0.028556916926381914,129.03283797810033,129.03283797810033,0.49790955,0.50725657,0.17763950959803984,0.2513409230567006,0.6111192107200623,0.6274231304894153,-0.15640072878203481,-0.4147615936501863,15.299103620671028,20.909526830368414,2.2514799058119985,8.312528168030582,11.847657
6,4,6463,5969,2.5,0.02072908669489506,165.7432580200511,165.7432580200511,0.8137071,0.47787508,0.42366603536246694,0.365648561638465,0.41229766607284546,-0.22344330066768867,-0.41526838462406523,-0.2731668696343613,18.027592732149778,18.858521556399328,3.1415926535897927,7.947811028798247,8.000243
7,5,4946,4490,2.0,0.01709871146145157,141.79025474394018,141.79025474394018,0.5520498,0.3961266,0.23605613990099703,0.2116616367793859,0.44896215200424194,0.464655129963777,-0.21281517670014194,-0.17828007056273987,18.02581084725904,11.561200810249174,0.2801566035086629,8.179828229227692,17.430159
6,4,1200,1100,2.0,0.023903072592038825,131.3620830303879,131.3620830303879,0.26476046,0.048165515,0.12522242530528824,0.09345076012771437,0.6558501124382019,-0.09632389444470374,-0.06824207682584837,-0.2505196680729084,16.82812912301423,18.36815716152209,-0.7438898875802739,8.132420489119495,5.3325787
