session,scan_idx,unit_id,readout_id,unit_x,unit_y,unit_z,brain_area,field,pt_root_id,cc_max,layer,cell_type
4,7,644,513,1046.66,129.32,103.76,AL,2,864691136444461443,0.375561,L23,23P
4,7,646,515,947.4,246.62,104.98,AL,2,864691136663142878,0.427203,L23,23P
4,7,648,517,841.69,329.24,106.16,RL,2,864691135348268503,0.591973,L23,23P
4,7,650,519,830.54,364.05,106.36,RL,2,864691136065276824,0.796406,L23,23P
4,7,651,520,997.42,335.58,104.78,RL,2,864691135807519005,0.653091,L23,23P
4,7,653,522,1194.05,401.17,103.19,RL,2,864691135066263364,0.81995,L23,23P
4,7,656,525,959.24,430.12,105.39,RL,2,864691135855690542,0.737604,L23,23P
4,7,658,526,804.62,468.43,106.89,V1,2,864691135615101131,0.59223,L23,23P
4,7,660,528,844.72,473.11,106.54,V1,2,864691136273732030,0.718934,L23,23P
4,7,661,529,869.48,485.34,106.35,V1,2,864691135865921669,0.567356,L23,23P
4,7,662,530,950.14,479.8,105.61,V1,2,864691135700505634,0.73643,L23,23P
4,7,665,533,1108.31,488.61,104.21,RL,2,864691135776919981,0.511465,L23,23P
4,7,670,538,843.16,522.74,106.7,V1,2,864691135946376740,0.0666329,L23,23P
4,7,671,539,888.83,510.01,106.25,V1,2,864691135472842290,0.574129,L23,23P
4,7,672,540,880.74,527.43,106.37,V1,2,864691135355844047,0.646679,L23,23P
4,7,673,541,893.08,534.79,106.28,V1,2,864691135454842218,0.196624,L23,23P
4,7,674,542,949.13,512.06,105.71,V1,2,864691136543223970,0.629308,L23,23P
4,7,679,547,796.48,567.72,107.24,V1,2,864691136023254664,0.769315,L23,23P
4,7,680,548,842.22,552.51,106.79,V1,2,864691136057149400,0.79962,L23,23P
4,7,682,549,841.76,567.4,106.83,V1,2,864691135349237975,0.677929,L23,23P
4,7,683,550,882.71,544.78,106.4,V1,2,864691135718822193,0.781713,L23,23P
4,7,686,553,1000.63,553.87,105.36,V1,2,864691135345445279,0.481263,L23,23P
4,7,689,556,871.48,582.08,106.61,V1,2,864691136021288952,0.643053,L23,23P
4,7,690,557,923.83,596.59,106.18,V1,2,864691135334495209,0.821134,L23,23P
4,7,691,558,916.37,594.16,106.24,V1,2,864691135375215433,0.883388,L23,23P
4,7,693,560,1026.82,600.82,105.26,V1,2,864691135210016704,0.518333,L23,23P
4,7,699,565,826.53,651.86,107.21,V1,2,864691136486780946,0.751164,L23,23P
4,7,700,566,826.92,639.45,107.17,V1,2,864691135686920928,0.673688,L23,23P
4,7,701,567,859.46,644.18,106.89,V1,2,864691135687558880,0.685416,L23,23P
4,7,702,568,942.4,646.08,106.15,V1,2,864691135234029401,0.681704,L23,23P
4,7,703,569,1068.18,645.19,105.01,V1,2,864691135478783942,0.558889,L23,23P
4,7,704,570,1111.41,630.0,104.58,V1,2,864691136422850351,0.51593,L23,23P
4,7,706,572,1239.47,636.53,103.44,V1,2,864691135383663595,0.598232,L23,23P
4,7,707,573,1264.71,633.87,103.21,V1,2,864691135454497386,0.355335,L23,23P
4,7,708,574,1254.8,628.98,103.29,V1,2,864691137054088822,0.514288,L23,23P
4,7,709,575,1342.53,638.28,102.52,RL,2,864691135815929679,0.548058,L23,23P
4,7,713,577,833.3,676.62,107.22,V1,2,864691135440488776,0.808085,L23,23P
4,7,714,578,863.48,676.41,106.94,V1,2,864691135698323221,0.560019,L23,23P
4,7,715,579,875.75,686.24,106.86,V1,2,864691136362231010,0.735698,L23,23P
4,7,716,580,893.44,683.64,106.7,V1,2,864691135270321573,0.5201,L23,23P
4,7,717,581,981.95,668.13,105.85,V1,2,864691136023812665,0.808598,L23,23P
4,7,718,582,1022.28,665.36,105.48,V1,2,864691135454324074,0.681953,L23,23P
4,7,719,583,1039.26,685.09,105.39,V1,2,864691135810357196,0.905103,L23,23P
4,7,720,584,1029.67,670.27,105.43,V1,2,864691135942500980,0.456949,L23,23P
4,7,721,585,1064.81,672.5,105.12,V1,2,864691135012883094,0.730171,L23,23P
4,7,722,586,1102.23,682.16,104.81,V1,2,864691135873948046,0.697023,L23,23P
4,7,723,587,1112.45,677.12,104.7,V1,2,864691135851459271,0.930657,L23,23P
4,7,727,589,1180.29,679.13,104.1,V1,2,864691135576436510,0.565071,L23,23P
4,7,728,590,1235.87,671.29,103.57,V1,2,864691135595899947,0.66371,L23,23P
4,7,729,591,1226.04,663.92,103.64,V1,2,864691135614785227,0.223029,L23,23P
4,7,730,592,1235.32,688.66,103.63,V1,2,864691136020281080,0.528038,L23,23P
4,7,736,596,827.49,701.47,107.34,V1,2,864691135081659127,0.908259,L23,23P
4,7,738,597,890.22,705.99,106.79,V1,2,864691135210152825,0.749645,L23,23P
4,7,739,598,943.05,705.61,106.31,V1,2,864691135946026276,0.783653,L23,23P
4,7,740,599,977.87,717.77,106.03,V1,2,864691136208993724,0.805526,L23,23P
4,7,742,600,1030.93,709.95,105.53,V1,2,864691135234004569,0.723807,L23,23P
4,7,744,601,1118.59,721.74,104.77,V1,2,864691134947462396,0.486314,L23,23P
4,7,746,602,1189.49,706.35,104.09,V1,2,864691135800086882,0.770103,L23,23P
4,7,747,603,1201.45,726.11,104.04,V1,2,864691136194834134,0.913303,L23,23P
4,7,748,604,1171.65,713.92,104.27,V1,2,864691135576385566,0.670927,L23,23P
4,7,756,609,843.22,760.9,107.37,V1,2,864691135703069307,0.920987,L23,23P
4,7,758,610,858.16,765.76,107.24,V1,2,864691135571613165,0.845022,L23,23P
4,7,760,611,911.53,748.01,106.71,V1,2,864691135808592925,0.694934,L23,23P
4,7,761,612,942.11,735.39,106.4,V1,2,864691136040939262,0.769767,L23,23P
4,7,762,613,989.2,757.39,106.04,V1,2,864691135234125913,0.151558,L23,23P
4,7,763,614,994.47,749.91,105.97,V1,2,864691135356522959,0.863464,L23,23P
4,7,764,615,1017.34,742.3,105.74,V1,2,864691136119809048,0.704338,L23,23P
4,7,765,616,1009.25,759.72,105.87,V1,2,864691135565257751,0.610083,L23,23P
4,7,767,618,1243.59,745.66,103.71,V1,2,864691135518256010,0.620944,L23,23P
4,7,768,619,1230.62,758.16,103.87,V1,2,864691136812942451,0.620063,L23,23P
4,7,769,620,1276.21,747.91,103.43,V1,2,864691136577703956,0.59049,L23,23P
4,7,770,621,1255.7,760.46,103.65,V1,2,864691135856760366,0.547312,L23,23P
4,7,775,626,824.52,795.76,107.63,V1,2,864691136237009423,0.942459,L23,23P
4,7,777,628,829.16,808.14,107.62,V1,2,864691135555739332,0.716635,L23,23P
4,7,779,629,862.57,785.57,107.26,V1,2,864691135724196011,0.64726,L23,23P
4,7,780,630,950.61,784.95,106.47,V1,2,864691136008695724,0.717749,L23,23P
4,7,781,631,1141.72,786.08,104.75,V1,2,864691135155511140,0.718732,L23,23P
4,7,782,632,1167.11,778.45,104.5,V1,2,864691136379971541,0.517328,L23,23P
4,7,783,633,1244.39,800.23,103.86,V1,2,864691136329235434,0.579269,L23,23P
4,7,784,634,1227.64,773.06,103.94,V1,2,864691135740983915,0.535862,L23,23P
4,7,785,635,1282.28,795.0,103.5,V1,2,864691136966428878,0.639016,L23,23P
4,7,791,641,836.32,820.49,107.59,V1,2,864691135100771104,0.611287,L23,23P
4,7,792,642,838.37,835.36,107.62,V1,2,864691136483915820,0.501481,L23,23P
4,7,793,643,860.7,845.13,107.44,V1,2,864691135181690370,0.615978,L23,23P
4,7,795,644,936.48,834.67,106.73,V1,2,864691135783823667,0.944129,L23,23P
4,7,796,645,1059.97,826.35,105.6,V1,2,864691135165015597,0.627006,L23,23P
4,7,797,646,1069.72,836.2,105.54,V1,2,864691136419555991,0.491101,L23,23P
4,7,798,647,1200.69,830.31,104.34,V1,2,864691136663770334,0.839386,L23,23P
4,7,800,649,1273.8,824.83,103.67,V1,2,864691135560853729,0.560501,L23,23P
4,7,805,654,1047.89,890.94,105.89,V1,2,864691136380268245,0.483359,L23,23P
4,7,806,655,1080.51,893.19,105.6,V1,2,864691136288598467,0.683001,L23,23P
4,7,808,657,1133.96,872.96,105.06,V1,2,864691136389688695,0.585881,L23,23P
4,7,809,658,1272.32,871.98,103.81,V1,2,864691135610675719,0.739402,L23,23P
4,7,816,664,1014.33,918.46,106.27,V1,2,864691135685844919,0.607645,L23,23P
4,7,817,665,1125.32,907.75,105.24,V1,2,864691135892214409,0.598488,L23,23P
4,7,819,667,1102.29,920.32,105.48,V1,2,864691135102353696,0.760351,L23,23P
4,7,821,669,1137.74,912.63,105.14,V1,2,864691135726520639,0.677554,L23,23P
4,7,822,670,1152.6,919.97,105.02,V1,2,864691135520014986,0.774733,L23,23P
4,7,823,671,1185.54,912.29,104.71,V1,2,864691136672922503,0.52193,L23,23P
4,7,825,673,814.66,949.65,108.15,V1,2,864691136041886294,0.358246,L23,23P
4,7,827,674,940.44,948.76,107.02,V1,2,864691135940425126,0.599324,L23,23P
4,7,829,676,1068.66,950.33,105.87,V1,2,864691135325071004,0.581334,L23,23P
4,7,831,678,1060.8,960.31,105.97,V1,2,864691135741458324,0.811781,L23,23P
4,7,832,679,1058.59,950.4,105.96,V1,2,864691136111478712,0.530754,L23,23P
4,7,833,680,1149.0,954.72,105.16,V1,2,864691136275140798,0.6895,L23,23P
4,7,836,681,933.61,1005.87,107.24,V1,2,864691135346094751,0.658184,L23,23P
4,7,837,682,966.79,990.75,106.9,V1,2,864691135479071942,0.517232,L23,23P
4,7,839,683,983.77,1010.47,106.8,V1,2,864691137054182774,0.670863,L23,23P
4,7,840,684,1027.0,995.28,106.37,V1,2,864691135683929271,0.718707,L23,23P
4,7,841,685,1032.58,977.88,106.27,V1,2,864691135811658956,0.633175,L23,23P
4,7,845,687,1102.55,992.27,105.68,V1,2,864691135773322059,0.670839,L23,23P
4,7,846,688,1147.75,994.43,105.28,V1,2,864691136990712213,0.699523,L23,23P
4,7,847,689,1155.61,984.45,105.18,V1,2,864691135755505106,0.666721,L23,23P
4,7,848,690,1122.44,999.57,105.52,V1,2,864691135594310187,0.521044,L23,23P
4,7,849,691,1148.45,972.09,105.21,V1,2,864691135409424073,0.666168,L23,23P
4,7,852,693,932.45,1043.09,107.35,V1,2,864691136482916908,0.586145,L23,23P
4,7,854,695,990.85,1025.31,106.78,V1,2,864691137197864513,0.588952,L23,23P
4,7,855,696,995.41,1040.16,106.78,V1,2,864691135867386390,0.66753,L23,23P
4,7,856,697,975.21,1042.78,106.97,V1,2,864691135683429362,0.641779,L23,23P
4,7,857,698,975.68,1027.9,106.92,V1,2,864691136362332898,0.705564,L23,23P
4,7,858,699,1020.96,1027.58,106.51,V1,2,864691135772466939,0.670719,L23,23P
4,7,861,701,1106.96,1012.08,105.7,V1,2,864691136209278908,0.660963,L23,23P
4,7,862,702,1151.53,1034.09,105.36,V1,2,864691136056371928,0.812673,L23,23P
4,7,863,703,1136.29,1039.16,105.51,V1,2,864691135448743508,0.754133,L23,23P
4,7,865,704,900.93,1085.49,107.76,V1,2,864691135658894210,0.709535,L23,23P
4,7,867,705,1027.88,1047.37,106.51,V1,2,864691136380181717,0.643364,L23,23P
4,7,873,707,1133.53,726.59,104.65,V1,2,864691135338808294,0.822138,L23,23P
4,7,875,709,913.82,1075.47,107.61,V1,2,864691136267147252,0.518656,L23,23P
4,7,878,710,959.95,727.82,106.22,V1,2,864691135368866553,0.810242,L23,23P
4,7,879,711,1335.38,625.93,102.55,RL,2,864691136137477757,0.687975,L23,23P
4,7,881,712,852.72,698.81,107.1,V1,2,864691135367996153,0.923023,L23,23P
4,7,882,713,1254.08,891.96,104.03,V1,2,864691136116159396,0.734508,L23,23P
4,7,883,714,1274.37,886.85,103.83,V1,2,864691135741843348,0.655931,L23,23P
4,7,884,715,1046.54,853.73,105.79,V1,2,864691135808091165,0.705623,L23,23P
4,7,886,716,1114.6,1088.93,105.84,V1,2,864691136619080845,0.694832,L23,23P
4,7,888,717,891.8,735.75,106.86,V1,2,864691135491509607,0.86685,L23,23P
4,7,889,718,1174.71,696.53,104.2,V1,2,864691135066219332,0.59547,L23,23P
4,7,890,719,1320.59,616.11,102.66,RL,2,864691136602538449,0.619771,L23,23P
4,7,893,722,1208.68,735.98,104.0,V1,2,864691135382906347,0.744676,L23,23P
4,7,894,723,1016.21,618.27,105.41,V1,2,864691135754359501,0.674264,L23,23P
4,7,895,724,1085.58,731.89,105.1,V1,2,864691136524299153,0.516263,L23,23P
4,7,896,725,847.79,775.75,107.37,V1,2,864691136487012882,0.866728,L23,23P
4,7,897,726,1334.83,643.3,102.6,RL,2,864691135355462095,0.420162,L23,23P
4,7,898,727,1255.19,616.57,103.25,V1,2,864691135416667066,0.588307,L23,23P
4,7,899,728,1021.38,533.88,105.12,V1,2,864691134940869987,0.793358,L23,23P
4,7,901,730,938.36,534.47,105.87,V1,2,864691135639669307,0.638552,L23,23P
4,7,902,731,1015.02,576.1,105.3,V1,2,864691135610014983,0.674675,L23,23P
4,7,903,732,1083.2,967.59,105.78,V1,2,864691135717437722,0.650732,L23,23P
4,7,904,733,1291.91,648.56,103.01,V1,2,864691135475209536,0.574401,L23,23P
4,7,905,734,1129.5,935.01,105.28,V1,2,864691136743169372,0.782378,L23,23P
4,7,907,736,933.18,859.5,106.83,V1,2,864691135162909229,0.908232,L23,23P
4,7,909,738,812.37,622.19,107.25,V1,2,864691135644599279,0.741553,L23,23P
4,7,912,740,968.34,941.12,106.74,V1,2,864691135885972848,0.691796,L23,23P
4,7,913,741,973.89,1084.97,107.1,V1,2,864691135938777348,0.64172,L23,23P
4,7,914,742,840.64,1083.43,108.3,V1,2,864691135942050164,0.727976,L23,23P
4,7,915,743,1095.38,659.88,104.81,V1,2,864691136109334200,0.713485,L23,23P
4,7,919,747,1256.44,576.87,103.12,RL,2,864691136419480983,0.566226,L23,23P
4,7,921,749,1146.91,220.4,103.11,RL,2,864691135577942277,0.598599,L23,23P
4,7,925,752,1129.35,699.33,104.61,V1,2,864691135472179506,0.745342,L23,23P
4,7,926,753,885.56,934.26,107.47,V1,2,864691135113498777,0.771368,L23,23P
4,7,927,754,874.54,884.72,107.43,V1,2,864691135489008442,0.209003,L23,23P
4,7,928,755,1026.36,935.75,106.21,V1,2,864691135919957424,0.6166,L23,23P
4,7,929,756,846.26,664.12,107.07,V1,2,864691135494500752,0.709525,L23,23P
4,7,931,757,921.75,742.98,106.61,V1,2,864691135516627923,0.728679,L23,23P
4,7,932,758,976.14,692.98,105.98,V1,2,864691136418645655,0.744492,L23,23P
4,7,933,759,1254.64,633.94,103.3,V1,2,864691136618204891,0.668324,L23,23P
4,7,934,760,941.0,690.74,106.29,V1,2,864691135579147525,0.794997,L23,23P
4,7,936,761,1171.01,654.38,104.11,V1,2,864691136273832894,0.677217,L23,23P
4,7,937,762,941.13,606.39,106.05,V1,2,864691135570327686,0.855199,L23,23P
4,7,938,763,1250.61,842.36,103.92,V1,2,864691135686499255,0.575986,L23,23P
4,7,940,764,922.38,723.13,106.55,V1,2,864691135699562274,0.814563,L23,23P
4,7,941,765,856.6,815.38,107.4,V1,2,864691135257498799,0.524807,L23,23P
4,7,942,766,958.32,779.93,106.38,V1,2,864691136813844339,0.673372,L23,23P
4,7,943,767,1079.44,1007.31,105.93,V1,2,864691136288605379,0.625495,L23,23P
4,7,945,769,1050.51,727.18,105.4,V1,2,864691135716171290,0.893478,L23,23P
4,7,947,770,920.65,1018.36,107.39,V1,2,864691137199530817,0.641052,L23,23P
4,7,948,771,1172.55,845.4,104.64,V1,2,864691136287533763,0.257149,L23,23P
4,7,950,773,959.96,1047.85,107.12,V1,2,864691135725025195,0.706428,L23,23P
4,7,951,774,848.69,907.23,107.73,V1,2,864691136371320712,0.673697,L23,23P
4,7,952,775,1153.44,813.28,104.72,V1,2,864691136812966771,0.643584,L23,23P
4,7,953,776,830.17,455.85,106.62,V1,2,864691135472724274,0.665868,L23,23P
4,7,955,778,1145.72,738.91,104.58,V1,2,864691135383749611,0.766919,L23,23P
4,7,956,779,809.17,723.93,107.57,V1,2,864691134885956858,0.805485,L23,23P
4,7,959,782,1331.99,893.89,103.33,V1,2,864691135118276829,0.497905,L23,23P
4,7,960,783,1127.7,672.05,104.55,V1,2,864691135940620966,0.240938,L23,23P
4,7,962,785,1132.98,743.96,104.71,V1,2,864691135064994884,0.858253,L23,23P
4,7,964,787,969.08,757.53,106.22,V1,2,864691136312751933,0.574081,L23,23P
4,7,965,788,1080.37,657.5,104.94,V1,2,864691135491419111,0.613674,L23,23P
4,7,968,791,1087.37,674.82,104.92,V1,2,864691135640102203,0.758978,L23,23P
4,7,969,792,1121.64,944.99,105.37,V1,2,864691135375745736,0.661632,L23,23P
4,7,970,793,1193.57,656.7,103.92,V1,2,864691136419561623,0.674927,L23,23P
4,7,973,795,918.24,534.61,106.05,V1,2,864691135447168084,0.89564,L23,23P
4,7,974,796,1130.4,1066.49,105.64,V1,2,864691135659875970,0.791845,L23,23P
4,7,979,799,1071.5,699.74,105.14,V1,2,864691136618358747,0.654728,L23,23P
4,7,980,800,986.93,1069.99,106.94,V1,2,864691135446411922,0.570615,L23,23P
4,7,982,802,1006.72,1000.39,106.57,V1,2,864691135725108907,0.567961,L23,23P
4,7,983,803,936.78,504.71,105.8,V1,2,864691135777148845,0.296511,L23,23P
4,7,985,805,965.14,722.82,106.16,V1,2,864691135571894509,0.829137,L23,23P
4,7,986,806,1259.62,715.78,103.49,V1,2,864691135060385179,0.882723,L23,23P
4,7,987,807,1159.96,1086.13,105.43,V1,2,864691135926547726,0.652673,L23,23P
4,7,990,810,799.89,699.19,107.58,V1,2,864691135748803881,0.549173,L23,23P
4,7,992,812,1325.22,869.13,103.33,V1,2,864691135494888848,0.649467,L23,23P
4,7,993,813,1033.97,613.18,105.23,V1,2,864691136674148743,0.712329,L23,23P
4,7,994,814,932.11,973.63,107.16,V1,2,864691136011092654,0.65078,L23,23P
4,7,996,816,974.15,596.24,105.72,V1,2,864691135066818116,0.455534,L23,23P
4,7,998,818,798.7,657.02,107.47,V1,2,864691134885764858,0.634892,L23,23P
4,7,999,819,974.34,430.02,105.25,RL,2,864691135308063814,0.873347,L23,23P
4,7,1002,821,918.76,998.53,107.35,V1,2,864691135292431030,0.599116,L23,23P
4,7,1003,822,947.31,1050.43,107.24,V1,2,864691135808265501,0.43428,L23,23P
4,7,1004,823,922.42,881.9,106.99,V1,2,864691136275883021,0.532742,L23,23P
4,7,1005,824,921.61,507.3,105.95,V1,2,864691134918323466,0.802666,L23,23P
4,7,1006,825,817.05,473.3,106.79,V1,2,864691136487071506,0.643009,L23,23P
4,7,1007,826,1105.67,893.01,105.37,V1,2,864691135655390658,0.678898,L23,23P
4,7,1009,828,998.58,539.0,105.34,V1,2,864691135292439990,0.607745,L23,23P
4,7,1011,830,958.85,1003.21,107.0,V1,2,864691135564558103,0.729337,L23,23P
4,7,1012,831,1260.74,519.78,102.92,RL,2,864691135344036017,0.456051,L23,23P
4,7,1013,832,901.17,517.36,106.16,V1,2,864691135208448889,0.707304,L23,23P
4,7,1014,833,869.06,659.0,106.85,V1,2,864691135213533568,0.753832,L23,23P
4,7,1016,835,842.42,706.33,107.22,V1,2,864691136912409329,0.790815,L23,23P
4,7,1019,837,1167.65,761.08,104.44,V1,2,864691135953190691,0.663672,L23,23P
4,7,1020,838,1145.82,815.82,104.79,V1,2,864691135562772193,0.447563,L23,23P
4,7,1021,839,848.52,592.16,106.84,V1,2,864691135502539101,0.48464,L23,23P
4,7,1023,840,975.65,628.48,105.8,V1,2,864691136195768278,0.743924,L23,23P
4,7,1029,842,811.06,423.73,106.71,LM,2,864691135386264661,0.378954,L23,23P
4,7,1030,843,854.04,656.63,106.97,V1,2,864691136391369599,0.572409,L23,23P
4,7,1031,844,860.61,527.58,106.55,V1,2,864691135502799541,0.624616,L23,23P
4,7,1033,846,1222.13,467.95,103.13,RL,2,864691136812937843,0.483526,L23,23P
4,7,1035,847,1134.37,939.94,105.25,V1,2,864691136034171323,0.889777,L23,23P
4,7,1036,848,1130.35,587.69,104.29,V1,2,864691135213962552,0.812169,L23,23P
4,7,1037,849,1027.44,580.97,105.2,V1,2,864691135338802662,0.782213,L23,23P
4,7,1042,852,1108.05,977.34,105.59,V1,2,864691135861202536,0.838063,L23,23P
4,7,1044,853,1070.13,583.15,104.82,V1,2,864691135969683301,0.570789,L23,23P
4,7,1048,856,1085.85,883.23,105.52,V1,2,864691136674749575,0.699002,L23,23P
4,7,1050,858,1291.23,750.28,103.3,V1,2,864691135742067348,0.685334,L23,23P
4,7,1051,859,998.72,774.68,106.0,V1,2,864691135953743368,0.456977,L23,23P
4,7,1052,860,925.03,958.79,107.18,V1,2,864691135566499159,0.63637,L23,23P
4,7,1053,861,1006.18,1017.76,106.62,V1,2,864691135641149755,0.598305,L23,23P
4,7,1054,862,879.71,800.34,107.15,V1,2,864691135583579245,0.69417,L23,23P
4,7,1060,867,932.79,871.91,106.87,V1,2,864691136380088277,0.570065,L23,23P
4,7,1061,868,941.81,1065.35,107.33,V1,2,864691134989407354,0.495047,L23,23P
4,7,1062,869,993.73,933.5,106.49,V1,2,864691135083619063,0.307064,L23,23P
4,7,1064,870,951.25,524.45,105.73,V1,2,864691135258640559,0.618849,L23,23P
4,7,1065,871,921.56,909.2,107.08,V1,2,864691135355415503,0.835864,L23,23P
4,7,1066,872,900.32,544.66,106.24,V1,2,864691135134669081,0.596274,L23,23P
4,7,1067,873,1261.51,735.61,103.52,V1,2,864691135939883009,0.508685,L23,23P
4,7,1069,874,994.53,988.07,106.64,V1,2,864691135687642080,0.830897,L23,23P
4,7,1070,875,1064.07,856.09,105.64,V1,2,864691135839932307,0.866485,L23,23P
4,7,1071,876,1264.74,472.61,102.76,RL,2,864691135865094364,0.720371,L23,23P
4,7,1072,877,991.04,859.09,106.31,V1,2,864691136990780053,0.533402,L23,23P
4,7,1073,878,978.33,943.53,106.66,V1,2,864691135293847820,0.83834,L23,23P
4,7,1074,879,1204.91,455.67,103.25,RL,2,864691137198627905,0.562601,L23,23P
4,7,1075,880,865.33,537.47,106.54,V1,2,864691135859707752,0.625614,L23,23P
4,7,1078,882,952.08,978.45,107.0,V1,2,864691135059266203,0.67491,L23,23P
4,7,1079,883,1180.43,914.81,104.76,V1,2,864691135764795446,0.774374,L23,23P
4,7,1081,885,895.5,457.86,106.04,V1,2,864691135618508175,0.649091,L23,23P
4,7,1093,889,1038.95,695.01,105.42,V1,2,864691135448756308,0.857878,L23,23P
4,7,2552,2218,844.35,40.61,240.52,AL,4,864691135278312097,0.586908,L23,23P
4,7,2553,2219,932.37,47.77,239.0,AL,4,864691136231242942,0.427515,L23,23P
4,7,2564,2225,1108.62,52.16,235.91,AL,4,864691136236720655,0.559569,L23,23P
4,7,2566,2226,1159.71,22.15,234.91,AL,4,864691135590982667,0.532474,L23,23P
4,7,2570,2227,851.22,70.42,240.49,AL,4,864691136236713231,0.728596,L23,23P
4,7,2572,2229,879.22,57.9,239.96,AL,4,864691136618101979,0.576808,L23,23P
4,7,2573,2230,928.98,85.07,239.17,AL,4,864691135428854576,0.749392,L23,23P
4,7,2574,2231,956.69,84.98,238.68,AL,4,864691135837787283,0.740044,L23,23P
4,7,2578,2234,999.24,97.27,237.97,AL,4,864691135856048942,0.655955,L23,23P
4,7,2582,2237,1118.12,76.98,235.82,AL,4,864691135998915747,0.78135,L23,23P
4,7,2585,2239,1163.3,84.29,235.04,AL,4,864691135808309277,0.512966,L23,23P
4,7,2587,2240,1196.23,76.72,234.44,AL,4,864691136116977060,0.576767,L23,23P
4,7,2588,2241,1239.35,64.15,233.64,AL,4,864691135701288827,0.6103,L23,23P
4,7,2589,2242,1254.29,71.55,233.4,AL,4,864691135490946151,0.696557,L23,23P
4,7,2590,2243,1281.84,78.92,232.94,RL,4,864691136912606193,0.45596,L23,23P
4,7,2591,2244,1294.72,66.45,232.68,RL,4,864691136618028763,0.507483,L23,23P
4,7,2592,2245,1274.68,61.54,233.01,AL,4,864691136041039190,0.708152,L23,23P
4,7,2593,2246,1271.64,83.92,233.14,RL,4,864691135921461507,0.673554,L23,23P
4,7,2594,2247,888.2,105.1,239.95,AL,4,864691135475699776,0.617142,L23,23P
4,7,2597,2249,1001.41,112.17,237.98,AL,4,864691135644642543,0.796924,L23,23P
4,7,2599,2251,1076.71,124.35,236.69,AL,4,864691135322978716,0.799696,L23,23P
4,7,2602,2253,1159.97,119.1,235.21,AL,4,864691135698358805,0.591956,L23,23P
4,7,2604,2254,1222.73,128.83,234.14,RL,4,864691134940954211,0.547284,L23,23P
4,7,2605,2255,894.77,147.33,239.97,AL,4,864691136296849691,0.780159,L23,23P
4,7,2606,2256,894.37,164.73,240.03,AL,4,864691135760453053,0.376051,L23,23P
4,7,2607,2257,919.8,154.71,239.55,AL,4,864691135387690069,0.905492,L23,23P
4,7,2608,2258,995.15,164.4,238.25,AL,4,864691135737334404,0.8791,L23,23P
4,7,2610,2259,1126.58,146.56,235.89,AL,4,864691135800918882,0.716334,L23,23P
4,7,2612,2261,1171.76,153.86,235.11,AL,4,864691135616851817,0.770227,L23,23P
4,7,2613,2262,1166.6,158.85,235.22,AL,4,864691135987920387,0.720583,L23,23P
4,7,2615,2263,1254.84,156.07,233.66,RL,4,864691136444693891,0.725536,L23,23P
4,7,2618,2266,871.23,184.7,240.5,AL,4,864691135234005081,0.567342,L23,23P
4,7,2619,2267,896.19,194.56,240.09,AL,4,864691135725061035,0.709428,L23,23P
4,7,2620,2268,904.16,177.13,239.9,AL,4,864691135926304724,0.524434,L23,23P
4,7,2621,2269,938.79,204.36,239.37,AL,4,864691135885226352,0.703148,L23,23P
4,7,2622,2270,916.7,179.57,239.68,AL,4,864691136451224831,0.710579,L23,23P
4,7,2623,2271,918.7,201.94,239.72,AL,4,864691135867559446,0.660846,L23,23P
4,7,2624,2272,966.97,184.38,238.81,AL,4,864691135491529319,0.858041,L23,23P
4,7,2626,2274,994.63,186.77,238.33,AL,4,864691135209039737,0.775517,L23,23P
4,7,2633,2280,1090.38,186.45,236.65,AL,4,864691136724687613,0.70578,L23,23P
4,7,2640,2287,1221.16,195.96,234.37,RL,4,864691135855607086,0.724962,L23,23P
4,7,2642,2289,1302.02,185.74,232.92,RL,4,864691136989957269,0.589002,L23,23P
4,7,2643,2290,1351.89,207.95,232.11,RL,4,864691135926657748,0.56482,L23,23P
4,7,2645,2292,910.67,221.85,239.92,AL,4,864691135730144185,0.656991,L23,23P
4,7,2646,2293,943.6,214.29,239.32,AL,4,864691135585811324,0.648996,L23,23P
4,7,2647,2294,983.63,226.58,238.65,AL,4,864691136389289079,0.515016,L23,23P
4,7,2648,2295,996.05,234.0,238.46,AL,4,864691136119594520,0.611272,L23,23P
4,7,2650,2297,1089.33,231.2,236.8,RL,4,864691135211093440,0.881046,L23,23P
4,7,2651,2298,1071.58,236.23,237.13,RL,4,864691135841940963,0.689064,L23,23P
4,7,2652,2299,1127.01,236.04,236.16,RL,4,864691136522421393,0.783806,L23,23P
4,7,2654,2301,1111.84,238.58,236.43,RL,4,864691135234084697,0.798837,L23,23P
4,7,2657,2303,1237.93,233.19,234.2,RL,4,864691135974872687,0.407029,L23,23P
4,7,2659,2304,1272.74,252.96,233.64,RL,4,864691136724607229,0.658267,L23,23P
4,7,2663,2306,813.83,269.41,241.77,AL,4,864691135118687453,0.829498,L23,23P
4,7,2664,2307,825.96,289.25,241.62,AL,4,864691136057259992,0.732163,L23,23P
4,7,2666,2309,876.24,294.06,240.75,AL,4,864691135292901046,0.800994,L23,23P
4,7,2668,2311,979.77,283.77,238.9,RL,4,864691135658907522,0.565213,L4,4P
4,7,2669,2312,952.52,263.97,239.32,AL,4,864691135786496964,0.733152,L23,23P
4,7,2672,2315,1018.09,261.27,238.15,RL,4,864691135570243974,0.905433,L23,23P
