session,scan_idx,unit_id,readout_id,pref_tf,pref_sf,pref_ori,pref_dir,OSI,DSI,gOSI,gDSI,STII,curve_corr,rf_x,rf_y,rf_sigma_x,rf_sigma_y,rf_theta,SSI,resp
8,5,5486,5208,2.0,0.027243671573741694,130.76062487091576,130.76062487091576,0.57522047,0.27276435,0.2918542316183436,0.2068753289961136,0.5644142031669617,0.5463167206714109,-0.23952783476298622,-0.0046975928468813155,17.50069264706038,13.505647611005132,0.17148872519744704,8.143824855146717,3.906173
9,6,1732,1601,0.5,0.013888888888888888,85.81048030910654,265.81048030910654,0.7591455,0.1669004,0.42064353951487765,0.17860921984120667,0.46098101139068604,0.829797912331782,-0.0800963291601886,0.21523535401372285,18.80026087189261,14.776195778794609,-3.1415926535897927,7.831500098744777,11.760067
6,4,8429,7837,0.5,0.01171875,9.66261814704589,189.6626181470459,0.6177136,0.34392303,0.26877989947901315,0.21516193337384515,0.36205464601516724,-0.1414283654207976,-0.17459853889214327,0.06771049342561808,21.603130510804405,16.28988006476346,-3.1415926535897927,7.477631228368362,0.9974754
5,6,7011,6427,1.5,0.034722222222222224,86.86291071103128,86.86291071103128,0.8350786,0.017672952,0.5343164916963513,0.03389586401806769,0.6561844348907471,0.9434116627148356,-0.15311396609773964,-0.07632154184253581,23.155292405662966,13.66607775569017,0.007028632852263645,8.528166067825524,31.054031
8,5,10127,9523,0.5,0.01709871146145157,146.66332594018903,146.66332594018903,0.33382374,0.29018533,0.13600479379391803,0.16153525273173724,0.5102897882461548,0.45328695067998326,-0.3016328877672495,-0.1762238031746587,20.029845367403667,13.972792474229585,-3.1415926535897927,8.040842273489986,7.099383
6,6,7139,6612,0.5,0.01953125,9.083049707845475,189.08304970784548,0.36660585,0.35287637,0.13415633192654502,0.23140026019637577,0.27940183877944946,0.842224189714444,-0.2473127119609546,0.045324209969649365,18.40296482434926,16.755899119752115,-3.1415926535897927,8.226698973108794,60.3499
5,6,7110,6520,1.5,0.03014853296321572,68.64883175148307,248.64883175148307,0.29246023,0.07845262,0.14827568129779267,0.116057108760571,0.440337598323822,0.594462289309085,-0.1856520075925825,0.06754168929092241,16.109215224195577,18.603761543035525,-1.903500971824533,8.4294505470167,15.638175
7,3,8791,8152,1.0,0.015625,156.09387332348885,156.09387332348885,0.24701957,0.5046133,0.11846114748334512,0.24471295871557688,0.5840036869049072,0.01350959701958989,-0.22118726977625014,-0.047049185855057574,18.766243291936792,13.100500209313749,-3.1415926535897927,7.511170254208115,3.4856308
6,7,8345,7637,2.0,0.028855503712837953,37.69613675653179,37.69613675653179,0.3896066,0.37180695,0.129178624282212,0.21714499129165124,0.46348118782043457,0.29655745825454966,-0.2797804053971228,-0.07383045935802479,14.993658654872714,22.49863920373908,-0.9250155309683952,8.352009955758387,7.131206
4,7,5490,4878,0.5,0.010452773071868312,2.453055436426979,182.45305543642698,0.26316175,0.3720061,0.10237521385031322,0.22062980620955394,0.30505210161209106,-0.527718494640245,-0.18075850591744602,-0.059297590930095456,21.76895285847896,15.472116467484176,3.1415926535897927,7.941732566509952,7.9832325
5,6,5068,4655,2.0,0.028556916926381914,118.12364110405287,118.12364110405287,0.5668593,0.5125492,0.23223827073028908,0.29447241661319584,0.5745117664337158,0.6530567683236814,-0.15510145431366107,-0.4328946944725437,16.52416830747191,16.131142165622162,3.1415926535897927,7.956873695616616,8.911831
6,4,6463,5969,2.5,0.02072908669489506,166.52712045964643,166.52712045964643,0.8203435,0.4278426,0.4364412662110849,0.3292532596937327,0.39219266176223755,-0.24064817710857217,-0.408867027419334,-0.25217673189159684,14.888706670291617,21.220139260664542,-2.344614131208552,7.656676065760135,6.1039343
7,5,4946,4490,2.0,0.01709871146145157,144.62820678665346,144.62820678665346,0.47465646,0.21509,0.22258833872187164,0.11273803010797064,0.4462597966194153,0.40250209408648985,-0.19617574834163232,-0.1970081547560687,17.45561401937652,10.460212728036717,0.2336406229235774,7.733570444111678,12.091579
6,4,1200,1100,4.0,0.028051091375098133,91.63036376806429,271.6303637680643,0.3600926,0.5101949,0.10457806607420167,0.26755690987736896,0.6301704049110413,-0.21965679010620323,-0.09206483093477424,-0.23410600852813956,14.553437232002866,15.528231928752996,3.0773901856846293,7.753610583401311,3.6417468
