session,scan_idx,unit_id,readout_id,pref_tf,pref_sf,pref_ori,pref_dir,OSI,DSI,gOSI,gDSI,STII,curve_corr,rf_x,rf_y,rf_sigma_x,rf_sigma_y,rf_theta,SSI,resp
9,3,4446,4114,0.5,0.010452773071868312,93.78702155595317,273.7870215559532,0.6403586,0.23784983,0.3204181952290383,0.1416672874896951,0.5006524920463562,0.386065253346557,-0.1702573729748884,0.13648503396911305,16.51598258907411,19.638739127989993,3.1415926535897927,8.101348022641536,11.606498
6,4,2316,2109,0.5,0.015935381728025885,96.31378591563421,96.31378591563421,0.4391354,0.31058207,0.17485924756476562,0.1996598402962121,0.5020923614501953,0.18809370674602285,-0.14010425897059942,0.10163231439678522,23.337333173811263,17.511407076044204,-0.21684622147529728,8.05289516282807,21.982664
4,7,8309,7416,2.0,0.018172240812029793,118.07878635791639,298.0787863579164,0.26253664,0.3540257,0.07723397104022002,0.20303873139235817,0.5506744384765625,0.2988660614252985,-0.04982251147683281,0.12211311838965044,25.78010935389699,16.289589774740882,-0.507818854059944,8.399537687416858,7.620325
5,6,7489,6862,1.5,0.028051091375098133,95.04627088654047,275.04627088654047,0.44096974,0.21094179,0.19276428666626166,0.11544844101530675,0.5948053002357483,0.8170836380485629,-0.15739814179804323,-0.09758018976182803,18.580452010625102,15.031382030746867,2.476354355439295,8.396369074757848,1.2233205
6,2,8740,8141,2.5,0.02225000975343107,117.86473130451964,297.86473130451964,0.5236413,0.41054103,0.2286208757097677,0.2695723624174146,0.5743984580039978,0.8194630497021903,-0.15225239836962823,-0.05859015336643536,24.377021634062228,17.835349775756306,3.1415926535897927,8.20336213664962,5.657802
6,4,4368,4025,1.5,0.02734375,168.41320359526588,168.41320359526588,0.63694125,0.50217706,0.28492588173365024,0.3133324523378471,0.6076474189758301,0.6688135939406157,-0.21450472201082726,0.2067681705741411,18.00607543884305,15.326721956564409,-3.1415926535897927,8.253235338266238,8.603969
6,7,6466,5878,0.5,0.01171875,127.84238216386677,307.8423821638668,0.23884633,0.03345828,0.13007975264808708,0.10019347420361865,0.5552139282226562,0.5755583082934226,-0.16087392030562953,-0.04131958871163788,21.048006231521466,13.497258722254609,-0.00993543204115617,8.23006731983122,7.3936806
6,7,4484,4078,0.5,0.013621835786870847,145.2795660817575,145.2795660817575,0.4449877,0.26561874,0.18858915651141595,0.16179383821416868,0.4066563844680786,0.6477844050868843,-0.03883279360460479,0.10860254628598698,24.351221020312526,21.612040575073394,-3.1415926535897927,8.123022040450854,61.71279
6,7,6861,6219,1.5,0.026041666666666668,126.20414065096138,126.20414065096138,0.5947565,0.59736866,0.22077648069124295,0.3793457166041569,0.5494543313980103,0.3757426613338519,-0.2199197798340906,0.07272845149579776,21.13948388713986,17.30156978113535,-3.1415926535897927,8.779979736633216,16.536255
8,5,8495,7995,1.5,0.02734375,174.38877162540703,174.38877162540703,0.88075674,0.13713874,0.525536332667739,0.10525303299790235,0.4334533214569092,0.9227577885214177,-0.07913974048794803,0.15718589769934344,17.04308250463463,19.225946257812144,2.4704506572556184,8.54031637215794,24.27868
9,3,4897,4535,0.5,0.014427751856418976,83.06179665569545,263.06179665569545,0.5278894,0.39050382,0.22204601639262125,0.1824065098474997,0.44440001249313354,0.49399049915748994,-0.1147340340858719,0.057798962492406014,21.26682907026424,18.918788038767993,-3.1415926535897927,8.55086947638388,6.6075892
9,3,8002,7365,2.0,0.03583555807720141,11.678825636855048,11.678825636855048,0.70729035,0.22468217,0.3686880777834882,0.14988854936867438,0.6018151044845581,0.8721347270537058,-0.107953523149108,0.07156216287747896,14.85580123104855,21.342703136787637,-1.6783394333168598,8.575780672928552,17.660578
5,6,5338,4907,0.5,0.010452773071868312,141.0292796737339,141.0292796737339,0.39649102,0.3126522,0.1484995011095639,0.16774808063415445,0.5880402326583862,0.31542509695800297,-0.26934180843705946,-0.055559787102386626,21.18039464014075,16.474791230117464,-3.1415926535897927,8.357223194025005,84.01833
7,3,5498,5058,0.5,0.02072908669489506,153.18440184651527,153.18440184651527,0.36473218,0.3921567,0.10707058266258002,0.20571526057321765,0.5426385402679443,0.5967756683067026,-0.060181603111326254,0.09560101242283281,21.74403771733365,18.020906153357217,2.8321991026717446,8.32975332626961,21.714878
6,6,6654,6175,0.5,0.01171875,159.95869785132683,159.95869785132683,0.25673637,0.19487844,0.12092591454575825,0.16267644220187386,0.3365171551704407,0.127085586025231,-0.17196829597102226,0.15980142208538828,13.100189504463627,14.972405280129724,1.5604207800230394,8.347063733926918,4.819446
6,2,1832,1677,0.5,0.01709871146145157,36.85601223910979,216.8560122391098,0.30951747,0.67870986,0.05889638936605199,0.34546396072788577,0.6088045835494995,0.04973897089756568,-0.1971173246196961,-0.0894263905319832,22.538429535861596,14.169533112355117,-0.03177251843599492,8.21899487127719,13.9548645
6,4,2254,2057,2.0,0.026041666666666668,55.03285572938623,235.03285572938623,0.9034945,0.86906636,0.5137610870195141,0.6946445601590215,0.5577722787857056,0.049516331509117356,-0.20916367166616445,0.01673200176700962,22.00591965522583,14.94836762864905,3.0557972766568975,8.842150712028397,506.96252
9,4,5261,4905,1.0,0.01171875,5.423167821676913,185.4231678216769,0.2648199,0.19188528,0.09419759061376323,0.08948633158696255,0.38851362466812134,0.17138908455948892,-0.059408802823820106,-0.004284268644528244,21.400980429824845,22.604060173333476,3.1415926535897927,8.157861566530233,10.987532
4,7,1005,824,0.5,0.014427751856418976,8.61985273336083,188.61985273336083,0.3036222,0.40576997,0.07792952202314404,0.1929052965631625,0.6171244382858276,-0.36951845908206893,-0.07846673837727902,-0.02090863970043122,18.674974598756133,24.27947375693048,2.1334091926643817,8.536521946768653,9.549927
