session,scan_idx,unit_id,readout_id,pref_tf,pref_sf,pref_ori,pref_dir,OSI,DSI,gOSI,gDSI,STII,curve_corr,rf_x,rf_y,rf_sigma_x,rf_sigma_y,rf_theta,SSI,resp
9,3,4446,4114,2.0,0.028051091375098133,94.19078890677952,274.1907889067795,0.69573677,0.39018524,0.3443147485644213,0.2368645519392317,0.38390809297561646,0.46742938094341613,-0.16948462310705958,0.13549164150537996,14.947606936340915,20.964890732530563,0.36422250556227614,7.777087943618883,7.314775
6,4,2316,2109,0.5,0.015935381728025885,97.12432089982909,97.12432089982909,0.38269576,0.37743413,0.16116014839660073,0.19410818775655056,0.49508023262023926,0.2917076386047888,-0.13002974894496355,0.1183559594766499,21.010032760712186,16.081027507206766,-3.1415926535897927,7.867786455792217,15.9071045
4,7,8309,7416,2.0,0.018172240812029793,128.324213828651,308.324213828651,0.45547143,0.0638132,0.2373793464441062,0.07117676238586859,0.3499588966369629,0.11457475996403976,-0.08286653636167396,0.061811021829898394,23.969466686347257,17.764689875424597,-3.1415926535897927,7.934339357841829,3.1168466
5,6,7489,6862,1.5,0.028051091375098133,93.46822392256348,273.4682239225635,0.6494194,0.2295938,0.33369220164821023,0.13925156978677777,0.41346389055252075,0.8404471337567067,-0.17749912346210484,-0.10857028116597867,17.591330922172325,14.498610234508861,-0.2672187707511455,7.793059909790676,0.653249
6,2,8740,8141,2.5,0.02225000975343107,122.26181362088374,302.26181362088374,0.4698692,0.5293001,0.1668055281420907,0.2894835801078989,0.5933720469474792,0.8817054000769338,-0.15767320464467105,-0.0559335528849767,23.039858145969475,16.79746407918118,3.1415926535897927,7.801688915481905,3.9214804
6,4,4368,4025,1.5,0.02734375,164.3584057752695,164.3584057752695,0.68231034,0.49087626,0.3109013238827852,0.3252958546027934,0.5423359870910645,0.6646724701008684,-0.2118336833727713,0.19756415858073284,16.7294164385988,13.166671948428547,-3.1415926535897927,8.062030575804533,7.0611677
6,7,6466,5878,1.0,0.013621835786870847,134.68667914503308,134.68667914503308,0.26205176,0.07942606,0.11845183102508924,0.11033732571589132,0.4915672540664673,0.4943777387743906,-0.1594398102060739,-0.02985941726328689,19.91394125514562,12.011206954107536,-0.018054181350521153,7.902747537140784,7.129516
6,7,4484,4078,1.0,0.01171875,143.70791655807625,143.70791655807625,0.46137807,0.27029115,0.20046105876121909,0.15425865072796224,0.36468034982681274,0.6579092906995356,-0.03023111369495035,0.11607844953121638,23.137908498449892,20.801600518715052,-3.1415926535897927,8.005837134492298,49.658623
6,7,6861,6219,1.5,0.026041666666666668,135.94507511491076,135.94507511491076,0.56759316,0.40605593,0.2387611189842975,0.2957763499228321,0.42442548274993896,0.5362962893860258,-0.20322873235119776,0.07325951982387569,19.470583580676923,15.878456331139159,-3.1415926535897927,8.451453703512882,8.584123
8,5,8495,7995,1.5,0.02734375,174.08605389446615,354.08605389446615,0.8820988,0.022004448,0.5369386055884542,0.01927366815153017,0.39748936891555786,0.8611793853557712,-0.07725695939238408,0.14627431931731394,15.84662735622624,18.06271119513284,-0.8169136979984652,8.35064646431563,19.487066
9,3,4897,4535,0.5,0.014427751856418976,79.73614352808693,259.7361435280869,0.5379062,0.37405005,0.2268761506890099,0.16518904468108603,0.3903779983520508,0.38905815828001883,-0.10957888350055556,0.04110335690379263,19.87534526711145,17.156494397208405,-3.1415926535897927,8.185293189930949,5.071963
9,3,8002,7365,2.0,0.03583555807720141,10.317123562292299,10.317123562292299,0.74619305,0.25341222,0.3875449412087289,0.17508963657714718,0.6055665016174316,0.8707248829426517,-0.1083776996052751,0.07624692222880647,20.46049672658314,14.001647575513262,3.1061826617881296,8.390991388313001,14.587293
5,6,5338,4907,0.5,0.010452773071868312,139.0999220308866,139.0999220308866,0.37748477,0.32073298,0.1372562132154659,0.17262005262565444,0.49746161699295044,0.28936541820448963,-0.26317694639850364,-0.040574948595940796,20.058603538275513,15.583496149062018,-3.1415926535897927,8.086661201796776,78.690895
7,3,5498,5058,0.5,0.02072908669489506,156.18888983014975,156.18888983014975,0.37908012,0.34402916,0.12539251324136103,0.191280215737471,0.536609411239624,0.6637965464814829,-0.060542663634640004,0.09732176654764291,20.41422457110425,17.02652747111463,2.7431008320983117,8.014497358768653,17.181602
6,6,6654,6175,0.5,0.01171875,157.74281275011313,157.74281275011313,0.2657142,0.20915014,0.12176361396880148,0.1562518195727073,0.2889660596847534,0.09479611280423893,-0.16948543443978903,0.16042246705399532,14.62801245613856,12.187475922703207,0.004440653848725999,7.9691803633148135,4.3375025
6,2,1832,1677,2.0,0.028556916926381914,38.9123808017944,218.9123808017944,0.3666144,0.5659408,0.11765368844724962,0.29382150182549466,0.5403398275375366,0.25577296476177325,-0.19530541233780607,-0.07577803539926675,20.497905376392705,12.463775122481719,0.006071723341586956,7.854533489089264,11.505215
6,4,2254,2057,2.0,0.026041666666666668,54.90633333201936,234.90633333201936,0.9072152,0.87885135,0.5182228009317741,0.7056790196333704,0.5503163933753967,0.0464781169218049,-0.20711143703443613,0.020600344335988785,21.61400389355372,14.633836728411813,-3.1415926535897927,8.693783904998682,396.85043
9,4,5261,4905,1.0,0.01171875,13.327072609987056,193.32707260998706,0.3791432,0.1407413,0.17492627009728903,0.07483091905043905,0.3246042728424072,0.38840644220629666,-0.0558149954920647,0.001688716965468684,18.31681354490843,21.10823597994831,0.40252162156430976,7.929762734364682,7.27992
4,7,1005,824,4.0,0.032012307143378084,1.5051203576050511,181.50512035760505,0.29891425,0.41706005,0.07385977635349816,0.20850408559423625,0.5511066913604736,-0.369481161312818,-0.07987857694929879,-0.03235668549184112,20.86427108664564,19.209314230788006,3.1415926535897927,8.24065645398341,5.3518934
7,3,2034,1888,2.0,0.02444466638945959,37.74290320220266,37.74290320220266,0.45417824,0.57102793,0.1583603777899574,0.286051293336193,0.6556761264801025,0.38537436197764313,-0.16782726065536635,-0.07947547797595511,19.269646564431696,16.37084267755391,-3.1415926535897927,8.141250867094532,10.941122
