session,scan_idx,readout_id,r2
4,7,2793,0.30517994640068
4,7,2794,0.8520672862272656
4,7,2795,0.7680233940528194
4,7,2796,0.7748374797817776
4,7,2797,0.7428410482568817
4,7,2798,0.581953894665987
4,7,2799,0.8316001846059653
4,7,2800,0.5908580180315601
4,7,2801,0.7215853016313282
4,7,2802,0.7062779600955176
4,7,2803,0.6667238626555492
4,7,2804,0.8065346398353117
4,7,2807,0.6031322080800701
4,7,2808,0.7232626393953471
4,7,2809,0.8113288259035997
4,7,2810,0.8966535797688651
4,7,2811,0.6555679299318552
4,7,2812,0.4152451943503057
4,7,2813,0.7195094359819412
4,7,2815,0.5856351275051619
4,7,2816,0.7716639920045182
4,7,2817,0.8838327871677518
4,7,2818,0.4900121612909536
4,7,2819,0.6163212099130204
4,7,2820,0.7823419205365543
4,7,2822,0.8120608099555385
4,7,2823,0.9025055792769684
4,7,2824,0.6644609153398942
4,7,2826,0.8635646306032827
4,7,2828,0.5177197629888204
4,7,2829,0.6467860617193124
4,7,2830,0.6572972705917796
4,7,2831,0.3146998167766723
4,7,2832,0.8723717027857592
4,7,2833,0.6440815096524571
4,7,2834,0.5863056490214706
4,7,2835,0.1113830540022006
4,7,2837,0.4639271677471683
4,7,2838,0.8565126975632948
4,7,2839,0.7913096133316557
4,7,2840,0.8112683709650533
4,7,2841,0.8100340013247268
4,7,2842,0.741694357557771
4,7,2846,0.5425250480660468
4,7,2847,0.7619168353236683
4,7,2848,0.762911125109005
4,7,2853,0.3555609572070001
4,7,2855,0.5123696229120852
4,7,2856,0.6322777835603803
4,7,2857,0.7536612358682491
4,7,2859,0.8502553964798152
4,7,2862,0.3778952472170819
4,7,2863,0.7681935084234507
4,7,2864,0.8027232540487483
4,7,2866,0.8029479496709133
4,7,2867,0.7711530369449058
4,7,2869,0.3431296123506703
4,7,2873,0.7215584551574278
4,7,2874,0.572149323049528
4,7,2876,0.7235334211054649
4,7,2882,0.4383253262318408
4,7,2884,0.3860973289994834
4,7,2887,0.6099235413758979
4,7,2889,0.7103283024928355
4,7,2891,0.719739922337239
4,7,2893,0.7307491879966705
4,7,2894,0.6064010121002346
4,7,2896,0.6495239850460277
4,7,2897,0.7351336006744059
4,7,2900,0.7244761549004075
4,7,2904,0.7307537810905367
4,7,2905,0.7287535758350203
4,7,2907,0.7620401258588176
4,7,2910,0.570118728580661
4,7,2912,0.7267089361239463
4,7,2914,0.8773827174174987
4,7,2916,0.4377503839756
4,7,2918,0.8377249769845637
4,7,2920,0.8017156349156086
4,7,2922,0.596332344432758
4,7,2925,0.8185369915361398
4,7,2927,0.5601781606775272
4,7,2928,0.6876172144819106
4,7,2929,0.628130753548783
4,7,2933,0.721083398822167
4,7,2934,0.5610647555840881
4,7,2939,0.780244235566914
4,7,2941,0.596468241236688
4,7,2942,0.8038111548907392
4,7,2943,0.4056520105268814
4,7,2945,0.7423323783553039
4,7,2946,0.7069546102611196
4,7,2948,0.5671280173231937
4,7,2954,0.825412996960859
4,7,2960,0.6486022753821623
4,7,2961,0.6363507146379408
4,7,2962,0.7705282857488697
4,7,2968,0.8021901770785562
4,7,2969,0.7823166119708972
4,7,2973,0.831148078708074
4,7,2974,0.7509540791665308
4,7,2981,0.8079287737209541
4,7,2986,0.7602253951483795
4,7,2987,0.6997967690174569
4,7,2989,0.6132677175061771
4,7,2990,0.8005092233929277
4,7,3001,0.7840175086213937
4,7,3002,0.5134337959934366
4,7,3004,0.8555579705440511
4,7,3005,0.4255574688185283
4,7,3007,0.6476945079733203
4,7,3010,0.6957683526607388
4,7,3011,0.1941349745114772
4,7,3012,0.5959176132666479
4,7,3013,0.7441760297857831
4,7,3014,0.6639093290877389
4,7,3016,0.4995367703257792
4,7,3023,0.4886641549207742
4,7,3024,0.825246197073635
4,7,3028,0.906191044696014
